Time	Channel A
(s)	(V)

0.23466714	0.03746309
0.23600047	0.03746309
0.23733381	0.03746309
0.23866714	0.03746309
0.24000048	0.03746309
0.24133382	0.03746309
0.24266715	0.03746309
0.24400049	0.03746309
0.24533382	0.03746309
0.24666716	0.03746309
0.24800050	0.03746309
0.24933383	0.03746309
0.25066717	0.03746309
0.25200050	0.05622539
0.25333384	0.03746309
0.25466718	0.03746309
0.25600051	0.03746309
0.25733385	0.03746309
0.25866718	0.03746309
0.26000052	0.03746309
0.26133386	0.03746309
0.26266719	0.03746309
0.26400053	0.03746309
0.26533386	0.03746309
0.26666720	0.03746309
0.26800054	0.03746309
0.26933387	0.03746309
0.27066721	0.03746309
0.27200054	0.03746309
0.27333388	0.03746309
0.27466722	0.03746309
0.27600055	0.03746309
0.27733389	0.03746309
0.27866722	0.03746309
0.28000056	0.03746309
0.28133390	0.03746309
0.28266723	0.03746309
0.28400057	0.03746309
0.28533390	0.03746309
0.28666724	0.03746309
0.28800058	0.03746309
0.28933391	0.03746309
0.29066725	0.03746309
0.29200058	0.03746309
0.29333392	0.03746309
0.29466726	0.07492618
0.29600059	0.03746309
0.29733393	0.03746309
0.29866726	0.03746309
0.30000060	0.03746309
0.30133394	0.03746309
0.30266727	0.03746309
0.30400061	0.03746309
0.30533394	0.03746309
0.30666728	0.03746309
0.30800062	0.03746309
0.30933395	0.03746309
0.31066729	0.03746309
0.31200062	0.03746309
0.31333396	0.03746309
0.31466730	0.03746309
0.31600063	0.03746309
0.31733397	0.03746309
0.31866730	0.03746309
0.32000064	0.03746309
0.32133398	0.03746309
0.32266731	0.03746309
0.32400065	0.03746309
0.32533398	0.03746309
0.32666732	0.03746309
0.32800066	0.05622539
0.32933399	0.03746309
0.33066733	0.03746309
0.33200066	0.03746309
0.33333400	0.03746309
0.33466734	0.03746309
0.33600067	0.03746309
0.33733401	0.03746309
0.33866734	0.03746309
0.34000068	0.03746309
0.34133402	0.03746309
0.34266735	0.03746309
0.34400069	0.03746309
0.34533402	0.03746309
0.34666736	0.03746309
0.34800070	0.03746309
0.34933403	0.03746309
0.35066737	0.01870079
0.35200070	0.03746309
0.35333404	0.03746309
0.35466738	0.03746309
0.35600071	0.03746309
0.35733405	0.03746309
0.35866738	0.03746309
0.36000072	0.03746309
0.36133406	0.03746309
0.36266739	0.03746309
0.36400073	0.03746309
0.36533406	0.03746309
0.36666740	0.03746309
0.36800074	0.03746309
0.36933407	0.03746309
0.37066741	0.01870079
0.37200074	0.03746309
0.37333408	0.03746309
0.37466742	0.03746309
0.37600075	0.03746309
0.37733409	0.03746309
0.37866742	0.03746309
0.38000076	0.03746309
0.38133410	0.03746309
0.38266743	0.03746309
0.38400077	0.03746309
0.38533410	0.05622539
0.38666744	0.03746309
0.38800078	0.03746309
0.38933411	0.05622539
0.39066745	0.03746309
0.39200078	0.03746309
0.39333412	0.03746309
0.39466745	0.03746309
0.39600079	0.03746309
0.39733413	0.03746309
0.39866746	0.05622539
0.40000080	0.03746309
0.40133413	0.03746309
0.40266747	0.03746309
0.40400081	0.03746309
0.40533414	0.03746309
0.40666748	0.03746309
0.40800081	0.03746309
0.40933415	0.03746309
0.41066749	0.03746309
0.41200082	0.03746309
0.41333416	0.05622539
0.41466749	0.03746309
0.41600083	0.03746309
0.41733417	0.03746309
0.41866750	0.03746309
0.42000084	0.03746309
0.42133417	0.03746309
0.42266751	0.03746309
0.42400085	0.03746309
0.42533418	0.03746309
0.42666752	0.03746309
0.42800085	0.03746309
0.42933419	0.03746309
0.43066753	0.03746309
0.43200086	0.03746309
0.43333420	0.03746309
0.43466753	0.03746309
0.43600087	0.03746309
0.43733421	0.03746309
0.43866754	0.03746309
0.44000088	0.03746309
0.44133421	0.05622539
0.44266755	0.03746309
0.44400089	0.03746309
0.44533422	0.03746309
0.44666756	0.03746309
0.44800089	0.03746309
0.44933423	0.03746309
0.45066757	0.03746309
0.45200090	0.03746309
0.45333424	0.03746309
0.45466757	0.03746309
0.45600091	0.03746309
0.45733425	0.03746309
0.45866758	0.03746309
0.46000092	0.03746309
0.46133425	0.03746309
0.46266759	0.03746309
0.46400093	0.05622539
0.46533426	0.03746309
0.46666760	0.03746309
0.46800093	0.03746309
0.46933427	0.03746309
0.47066761	0.03746309
0.47200094	0.03746309
0.47333428	0.03746309
0.47466761	0.03746309
0.47600095	0.03746309
0.47733429	0.03746309
0.47866762	0.03746309
0.48000096	0.03746309
0.48133429	0.03746309
0.48266763	0.03746309
0.48400097	0.03746309
0.48533430	0.03746309
0.48666764	0.03746309
0.48800097	0.03746309
0.48933431	0.03746309
0.49066765	0.03746309
0.49200098	0.03746309
0.49333432	0.03746309
0.49466765	0.03746309
0.49600099	0.03746309
0.49733433	0.03746309
0.49866766	0.03746309
0.50000100	0.03746309
0.50133433	0.03746309
0.50266767	0.03746309
0.50400101	0.03746309
0.50533434	0.03746309
0.50666768	0.03746309
0.50800101	0.03746309
0.50933435	0.03746309
0.51066769	0.03746309
0.51200102	0.03746309
0.51333436	0.03746309
0.51466769	0.03746309
0.51600103	0.03746309
0.51733437	0.03746309
0.51866770	0.03746309
0.52000104	0.03746309
0.52133437	0.03746309
0.52266771	0.03746309
0.52400105	0.03746309
0.52533438	0.03746309
0.52666772	0.03746309
0.52800105	0.03746309
0.52933439	0.03746309
0.53066773	0.03746309
0.53200106	0.03746309
0.53333440	0.03746309
0.53466773	0.03746309
0.53600107	0.03746309
0.53733441	0.03746309
0.53866774	0.03746309
0.54000108	0.03746309
0.54133441	0.03746309
0.54266775	0.03746309
0.54400109	0.03746309
0.54533442	0.03746309
0.54666776	0.09368848
0.54800109	0.03746309
0.54933443	0.03746309
0.55066777	0.03746309
0.55200110	0.03746309
0.55333444	0.03746309
0.55466777	0.03746309
0.55600111	0.03746309
0.55733445	0.03746309
0.55866778	0.01870079
0.56000112	0.03746309
0.56133445	0.03746309
0.56266779	0.05622539
0.56400113	0.03746309
0.56533446	0.03746309
0.56666780	0.03746309
0.56800113	0.03746309
0.56933447	0.03746309
0.57066781	0.03746309
0.57200114	0.03746309
0.57333448	0.03746309
0.57466781	0.03746309
0.57600115	0.03746309
0.57733449	0.03746309
0.57866782	0.03746309
0.58000116	0.03746309
0.58133449	0.03746309
0.58266783	0.03746309
0.58400117	0.03746309
0.58533450	0.03746309
0.58666784	0.03746309
0.58800117	0.03746309
0.58933451	0.03746309
0.59066785	0.03746309
0.59200118	0.03746309
0.59333452	0.05622539
0.59466785	0.03746309
0.59600119	0.05622539
0.59733453	0.03746309
0.59866786	0.05622539
0.60000120	0.03746309
0.60133453	0.03746309
0.60266787	0.03746309
0.60400121	0.03746309
0.60533454	0.03746309
0.60666788	0.03746309
0.60800121	0.03746309
0.60933455	0.05622539
0.61066789	0.03746309
0.61200122	0.05622539
0.61333456	0.03746309
0.61466789	0.03746309
0.61600123	0.03746309
0.61733457	0.03746309
0.61866790	0.03746309
0.62000124	0.03746309
0.62133457	0.03746309
0.62266791	0.03746309
0.62400125	0.03746309
0.62533458	0.11245080
0.62666792	0.03746309
0.62800125	0.03746309
0.62933459	0.03746309
0.63066793	0.03746309
0.63200126	0.03746309
0.63333460	0.03746309
0.63466793	0.03746309
0.63600127	0.03746309
0.63733461	0.03746309
0.63866794	0.03746309
0.64000128	0.03746309
0.64133461	0.03746309
0.64266795	0.03746309
0.64400129	0.03746309
0.64533462	0.03746309
0.64666796	0.03746309
0.64800129	0.03746309
0.64933463	0.03746309
0.65066797	0.03746309
0.65200130	0.05622539
0.65333464	0.03746309
0.65466797	0.03746309
0.65600131	0.03746309
0.65733465	0.03746309
0.65866798	0.03746309
0.66000132	0.03746309
0.66133465	0.05622539
0.66266799	0.03746309
0.66400133	0.01870079
0.66533466	0.03746309
0.66666800	0.05622539
0.66800133	0.03746309
0.66933467	0.03746309
0.67066801	0.03746309
0.67200134	0.03746309
0.67333468	0.03746309
0.67466801	0.03746309
0.67600135	0.03746309
0.67733469	0.03746309
0.67866802	0.03746309
0.68000136	0.03746309
0.68133469	0.03746309
0.68266803	0.03746309
0.68400137	0.03746309
0.68533470	0.03746309
0.68666804	0.03746309
0.68800137	0.03746309
0.68933471	0.03746309
0.69066805	0.05622539
0.69200138	0.03746309
0.69333472	0.03746309
0.69466805	0.03746309
0.69600139	0.03746309
0.69733473	0.03746309
0.69866806	0.03746309
0.70000140	0.03746309
0.70133473	0.03746309
0.70266807	0.03746309
0.70400141	0.03746309
0.70533474	0.03746309
0.70666808	0.03746309
0.70800141	0.03746309
0.70933475	0.03746309
0.71066809	0.03746309
0.71200142	0.03746309
0.71333476	0.03746309
0.71466809	0.03746309
0.71600143	0.03746309
0.71733477	0.03746309
0.71866810	0.03746309
0.72000144	0.09368848
0.72133477	0.03746309
0.72266811	0.03746309
0.72400145	0.03746309
0.72533478	0.03746309
0.72666812	0.03746309
0.72800145	0.03746309
0.72933479	0.03746309
0.73066813	0.03746309
0.73200146	0.03746309
0.73333480	0.03746309
0.73466813	0.03746309
0.73600147	0.03746309
0.73733481	0.03746309
0.73866814	0.03746309
0.74000148	0.03746309
0.74133481	0.03746309
0.74266815	0.03746309
0.74400149	0.03746309
0.74533482	0.03746309
0.74666816	0.03746309
0.74800149	0.03746309
0.74933483	0.03746309
0.75066817	0.03746309
0.75200150	0.03746309
0.75333484	0.03746309
0.75466817	0.03746309
0.75600151	0.03746309
0.75733485	0.03746309
0.75866818	0.05622539
0.76000152	0.00000000
0.76133485	0.05622539
0.76266819	0.01870079
0.76400153	0.03746309
0.76533486	0.03746309
0.76666820	0.03746309
0.76800153	0.03746309
0.76933487	0.03746309
0.77066821	0.03746309
0.77200154	0.03746309
0.77333488	0.03746309
0.77466821	0.03746309
0.77600155	0.03746309
0.77733489	0.05622539
0.77866822	0.03746309
0.78000156	0.03746309
0.78133489	0.03746309
0.78266823	0.03746309
0.78400157	0.03746309
0.78533490	0.03746309
0.78666824	0.03746309
0.78800157	0.03746309
0.78933491	0.03746309
0.79066825	0.05622539
0.79200158	0.13121310
0.79333492	0.03746309
0.79466825	0.05622539
0.79600159	0.03746309
0.79733493	0.03746309
0.79866826	0.03746309
0.80000160	0.03746309
0.80133493	0.03746309
0.80266827	0.03746309
0.80400161	0.03746309
0.80533494	0.03746309
0.80666828	0.03746309
0.80800161	0.03746309
0.80933495	0.05622539
0.81066829	0.03746309
0.81200162	0.03746309
0.81333496	0.03746309
0.81466829	0.03746309
0.81600163	0.03746309
0.81733497	0.03746309
0.81866830	0.03746309
0.82000164	0.05622539
0.82133497	0.03746309
0.82266831	0.03746309
0.82400165	0.03746309
0.82533498	0.03746309
0.82666832	0.03746309
0.82800165	0.03746309
0.82933499	0.03746309
0.83066833	0.03746309
0.83200166	0.03746309
0.83333500	0.03746309
0.83466833	0.03746309
0.83600167	0.03746309
0.83733501	0.03746309
0.83866834	0.03746309
0.84000168	0.03746309
0.84133501	0.03746309
0.84266835	0.03746309
0.84400169	0.03746309
0.84533502	0.03746309
0.84666836	0.03746309
0.84800169	0.03746309
0.84933503	0.03746309
0.85066837	0.00000000
0.85200170	0.03746309
0.85333504	0.03746309
0.85466837	0.03746309
0.85600171	0.03746309
0.85733505	0.03746309
0.85866838	0.07492618
0.86000172	0.03746309
0.86133505	0.03746309
0.86266839	0.03746309
0.86400173	0.03746309
0.86533506	0.03746309
0.86666840	0.03746309
0.86800173	0.03746309
0.86933507	0.03746309
0.87066841	0.03746309
0.87200174	0.03746309
0.87333508	0.03746309
0.87466841	0.03746309
0.87600175	0.03746309
0.87733509	0.05622539
0.87866842	0.03746309
0.88000176	0.03746309
0.88133509	0.03746309
0.88266843	0.03746309
0.88400177	0.09368848
0.88533510	0.03746309
0.88666844	0.03746309
0.88800177	0.03746309
0.88933511	0.03746309
0.89066845	0.03746309
0.89200178	0.03746309
0.89333512	0.03746309
0.89466845	0.03746309
0.89600179	0.03746309
0.89733513	0.03746309
0.89866846	0.03746309
0.90000180	0.03746309
0.90133513	0.03746309
0.90266847	0.03746309
0.90400181	0.03746309
0.90533514	0.03746309
0.90666848	0.03746309
0.90800181	0.03746309
0.90933515	0.07492618
0.91066849	0.03746309
0.91200182	0.03746309
0.91333516	0.03746309
0.91466849	0.03746309
0.91600183	0.03746309
0.91733517	0.03746309
0.91866850	0.03746309
0.92000184	0.03746309
0.92133517	0.03746309
0.92266851	0.00000000
0.92400185	0.03746309
0.92533518	0.03746309
0.92666852	0.03746309
0.92800185	0.03746309
0.92933519	0.03746309
0.93066853	0.03746309
0.93200186	0.03746309
0.93333520	0.03746309
0.93466853	0.03746309
0.93600187	0.03746309
0.93733521	0.03746309
0.93866854	0.03746309
0.94000188	0.03746309
0.94133521	0.01870079
0.94266855	0.03746309
0.94400189	0.03746309
0.94533522	0.03746309
0.94666856	0.03746309
0.94800189	0.03746309
0.94933523	0.03746309
0.95066857	0.03746309
0.95200190	0.03746309
0.95333524	0.05622539
0.95466857	0.03746309
0.95600191	0.03746309
0.95733525	0.03746309
0.95866858	0.03746309
0.96000192	0.03746309
0.96133525	0.01870079
0.96266859	0.03746309
0.96400193	0.00000000
0.96533526	0.05622539
0.96666860	0.03746309
0.96800193	0.03746309
0.96933527	0.09368848
0.97066861	0.03746309
0.97200194	0.03746309
0.97333528	0.03746309
0.97466861	0.03746309
0.97600195	0.03746309
0.97733529	0.03746309
0.97866862	0.03746309
0.98000196	0.03746309
0.98133529	0.03746309
0.98266863	0.03746309
0.98400197	0.03746309
0.98533530	0.03746309
0.98666864	0.03746309
0.98800197	0.03746309
0.98933531	0.03746309
0.99066865	0.03746309
0.99200198	0.03746309
0.99333532	0.03746309
0.99466865	0.03746309
0.99600199	0.03746309
0.99733533	0.03746309
0.99866866	0.03746309
1.00000200	0.03746309
1.00133533	0.03746309
1.00266867	0.03746309
1.00400201	0.03746309
1.00533534	0.03746309
1.00666868	0.03746309
1.00800201	0.03746309
1.00933535	0.03746309
1.01066869	0.05622539
1.01200202	0.03746309
1.01333536	0.03746309
1.01466869	0.03746309
1.01600203	0.03746309
1.01733537	0.03746309
1.01866870	0.03746309
1.02000204	0.03746309
1.02133537	0.03746309
1.02266871	0.03746309
1.02400205	0.03746309
1.02533538	0.03746309
1.02666872	0.03746309
1.02800205	0.03746309
1.02933539	0.03746309
1.03066873	0.09368848
1.03200206	0.03746309
1.03333540	0.03746309
1.03466873	0.05622539
1.03600207	0.03746309
1.03733541	0.01870079
1.03866874	0.03746309
1.04000208	0.03746309
1.04133541	0.03746309
1.04266875	0.05622539
1.04400209	0.03746309
1.04533542	0.03746309
1.04666876	0.03746309
1.04800209	0.03746309
1.04933543	0.03746309
1.05066877	0.03746309
1.05200210	0.03746309
1.05333544	0.03746309
1.05466877	0.05622539
1.05600211	0.03746309
1.05733545	0.03746309
1.05866878	0.03746309
1.06000212	0.03746309
1.06133545	0.03746309
1.06266879	0.03746309
1.06400213	0.03746309
1.06533546	0.03746309
1.06666880	0.03746309
1.06800213	0.03746309
1.06933547	0.03746309
1.07066881	0.00000000
1.07200214	0.03746309
1.07333548	0.03746309
1.07466881	0.03746309
1.07600215	0.03746309
1.07733549	0.03746309
1.07866882	0.03746309
1.08000216	0.03746309
1.08133549	0.03746309
1.08266883	0.03746309
1.08400217	0.05622539
1.08533550	0.03746309
1.08666884	0.03746309
1.08800217	0.03746309
1.08933551	0.03746309
1.09066885	0.03746309
1.09200218	0.03746309
1.09333552	0.03746309
1.09466885	0.03746309
1.09600219	0.03746309
1.09733553	0.05622539
1.09866886	0.03746309
1.10000220	0.03746309
1.10133553	0.03746309
1.10266887	0.03746309
1.10400221	0.03746309
1.10533554	0.05622539
1.10666888	0.03746309
1.10800221	0.03746309
1.10933555	0.03746309
1.11066889	0.03746309
1.11200222	0.03746309
1.11333556	0.03746309
1.11466889	0.03746309
1.11600223	0.03746309
1.11733557	0.03746309
1.11866890	0.03746309
1.12000224	0.03746309
1.12133557	0.03746309
1.12266891	0.05622539
1.12400225	0.03746309
1.12533558	0.03746309
1.12666892	0.03746309
1.12800225	0.03746309
1.12933559	0.03746309
1.13066893	0.03746309
1.13200226	0.03746309
1.13333560	0.03746309
1.13466893	0.03746309
1.13600227	0.03746309
1.13733561	0.03746309
1.13866894	0.03746309
1.14000228	0.03746309
1.14133561	0.05622539
1.14266895	0.03746309
1.14400229	0.03746309
1.14533562	0.03746309
1.14666896	0.03746309
1.14800229	0.03746309
1.14933563	0.03746309
1.15066897	0.03746309
1.15200230	0.03746309
1.15333564	0.03746309
1.15466897	0.03746309
1.15600231	0.03746309
1.15733565	0.03746309
1.15866898	0.03746309
1.16000232	0.03746309
1.16133565	0.03746309
1.16266899	0.03746309
1.16400233	0.03746309
1.16533566	0.03746309
1.16666900	0.01870079
1.16800233	0.03746309
1.16933567	0.03746309
1.17066901	0.03746309
1.17200234	0.03746309
1.17333568	0.03746309
1.17466901	0.03746309
1.17600235	0.03746309
1.17733569	0.03746309
1.17866902	0.03746309
1.18000236	0.03746309
1.18133569	0.03746309
1.18266903	0.03746309
1.18400236	0.03746309
1.18533570	0.03746309
1.18666904	0.03746309
1.18800237	0.03746309
1.18933571	0.01870079
1.19066904	0.03746309
1.19200238	0.03746309
1.19333572	0.05622539
1.19466905	0.03746309
1.19600239	0.03746309
1.19733572	0.07492618
1.19866906	0.03746309
1.20000240	0.03746309
1.20133573	0.03746309
1.20266907	0.03746309
1.20400240	0.03746309
1.20533574	0.03746309
1.20666908	0.03746309
1.20800241	0.03746309
1.20933575	0.03746309
1.21066908	0.03746309
1.21200242	0.03746309
1.21333576	0.03746309
1.21466909	0.03746309
1.21600243	0.03746309
1.21733576	0.05622539
1.21866910	0.03746309
1.22000244	0.03746309
1.22133577	0.03746309
1.22266911	0.03746309
1.22400244	0.03746309
1.22533578	0.03746309
1.22666912	0.03746309
1.22800245	0.03746309
1.22933579	0.03746309
1.23066912	0.03746309
1.23200246	0.03746309
1.23333580	0.03746309
1.23466913	0.03746309
1.23600247	0.03746309
1.23733580	0.03746309
1.23866914	0.03746309
1.24000248	0.03746309
1.24133581	0.03746309
1.24266915	0.03746309
1.24400248	0.03746309
1.24533582	0.03746309
1.24666916	0.03746309
1.24800249	0.03746309
1.24933583	0.03746309
1.25066916	0.03746309
1.25200250	0.03746309
1.25333584	0.03746309
1.25466917	0.03746309
1.25600251	0.03746309
1.25733584	0.03746309
1.25866918	0.03746309
1.26000252	0.03746309
1.26133585	0.03746309
1.26266919	0.03746309
1.26400252	0.03746309
1.26533586	0.03746309
1.26666920	0.03746309
1.26800253	0.03746309
1.26933587	0.03746309
1.27066920	0.03746309
1.27200254	0.03746309
1.27333588	0.03746309
1.27466921	0.03746309
1.27600255	0.03746309
1.27733588	0.03746309
1.27866922	0.03746309
1.28000256	0.03746309
1.28133589	0.03746309
1.28266923	0.03746309
1.28400256	0.03746309
1.28533590	0.01870079
1.28666924	0.03746309
1.28800257	0.03746309
1.28933591	0.03746309
1.29066924	0.03746309
1.29200258	0.03746309
1.29333592	0.03746309
1.29466925	0.03746309
1.29600259	0.03746309
1.29733592	0.03746309
1.29866926	0.03746309
1.30000260	0.03746309
1.30133593	0.03746309
1.30266927	0.09368848
1.30400260	0.03746309
1.30533594	0.00000000
1.30666928	0.03746309
1.30800261	0.03746309
1.30933595	0.03746309
1.31066928	0.03746309
1.31200262	0.03746309
1.31333596	0.03746309
1.31466929	0.03746309
1.31600263	0.03746309
1.31733596	0.05622539
1.31866930	0.03746309
1.32000264	0.03746309
1.32133597	0.01870079
1.32266931	0.03746309
1.32400264	0.03746309
1.32533598	0.03746309
1.32666932	0.03746309
1.32800265	0.03746309
1.32933599	0.03746309
1.33066932	0.03746309
1.33200266	0.03746309
1.33333600	0.03746309
1.33466933	0.03746309
1.33600267	0.03746309
1.33733600	0.07492618
1.33866934	0.05622539
1.34000268	0.03746309
1.34133601	0.03746309
1.34266935	0.03746309
1.34400268	0.03746309
1.34533602	0.03746309
1.34666936	0.03746309
1.34800269	0.03746309
1.34933603	0.03746309
1.35066936	0.03746309
1.35200270	0.03746309
1.35333604	0.03746309
1.35466937	0.03746309
1.35600271	0.03746309
1.35733604	0.03746309
1.35866938	0.03746309
1.36000272	0.03746309
1.36133605	0.03746309
1.36266939	0.03746309
1.36400272	0.03746309
1.36533606	0.03746309
1.36666940	0.03746309
1.36800273	0.03746309
1.36933607	0.03746309
1.37066940	0.03746309
1.37200274	0.03746309
1.37333608	0.03746309
1.37466941	0.03746309
1.37600275	0.03746309
1.37733608	0.03746309
1.37866942	0.03746309
1.38000276	0.03746309
1.38133609	0.03746309
1.38266943	0.03746309
1.38400276	0.05622539
1.38533610	0.03746309
1.38666944	0.03746309
1.38800277	0.03746309
1.38933611	0.03746309
1.39066944	0.03746309
1.39200278	0.03746309
1.39333612	0.03746309
1.39466945	0.03746309
1.39600279	0.03746309
1.39733612	0.03746309
1.39866946	0.01870079
1.40000280	0.03746309
1.40133613	0.03746309
1.40266947	0.03746309
1.40400280	0.03746309
1.40533614	0.03746309
1.40666948	0.03746309
1.40800281	0.03746309
1.40933615	0.05622539
1.41066948	0.03746309
1.41200282	0.03746309
1.41333616	0.03746309
1.41466949	0.03746309
1.41600283	0.01870079
1.41733616	0.03746309
1.41866950	0.03746309
1.42000284	0.03746309
1.42133617	0.03746309
1.42266951	0.03746309
1.42400284	0.03746309
1.42533618	0.03746309
1.42666952	0.03746309
1.42800285	0.03746309
1.42933619	0.03746309
1.43066952	0.03746309
1.43200286	0.03746309
1.43333620	0.03746309
1.43466953	0.03746309
1.43600287	0.03746309
1.43733620	0.03746309
1.43866954	0.03746309
1.44000288	0.03746309
1.44133621	0.03746309
1.44266955	0.03746309
1.44400288	0.03746309
1.44533622	0.09368848
1.44666956	0.03746309
1.44800289	0.03746309
1.44933623	0.03746309
1.45066956	0.03746309
1.45200290	0.03746309
1.45333624	0.03746309
1.45466957	0.03746309
1.45600291	0.03746309
1.45733624	0.03746309
1.45866958	0.03746309
1.46000292	0.03746309
1.46133625	0.03746309
1.46266959	0.03746309
1.46400292	0.03746309
1.46533626	0.03746309
1.46666960	0.03746309
1.46800293	0.03746309
1.46933627	0.01870079
1.47066960	0.03746309
1.47200294	0.03746309
1.47333628	0.03746309
1.47466961	0.03746309
1.47600295	0.03746309
1.47733628	0.03746309
1.47866962	0.03746309
1.48000296	0.03746309
1.48133629	0.03746309
1.48266963	0.03746309
1.48400296	0.03746309
1.48533630	0.03746309
1.48666964	0.03746309
1.48800297	0.03746309
1.48933631	0.03746309
1.49066964	0.03746309
1.49200298	0.05622539
1.49333632	0.03746309
1.49466965	0.03746309
1.49600299	0.03746309
1.49733632	0.03746309
1.49866966	0.03746309
1.50000300	0.03746309
1.50133633	0.03746309
1.50266967	0.03746309
1.50400300	0.03746309
1.50533634	0.03746309
1.50666968	0.03746309
1.50800301	0.03746309
1.50933635	0.03746309
1.51066968	0.03746309
1.51200302	0.03746309
1.51333636	0.03746309
1.51466969	0.03746309
1.51600303	0.03746309
